id,name,country,currency,sector,employees,price,inventory,monthly_revenue,monthly_cost,cumulative_profit,fiat_debt,productivity,product_quality,reputation,risk,fraud_tendency,truth_score,truth_positive,truth_debt,top_truth_layers
agent_ad06e49ed5,Meridian Fields 697,Ulmarreich,ULM,agriculture,3.0,235805094.6897,5374.949,0.0,127.2037,-65545.4088,4285.0191,1.165866,0.708293,0.141721,1.0,0.014858,-27005.16,22.179,27027.339,"{temporal=-26177.86, legal=-2262.66, liquidity=-1900.89, social=-177.85, existence=+12.87, causal=+6.29, attention=+0.14, potential=+0.07}"
agent_2b384ea169,Civitas Luxury 698,Ulmarreich,ULM,luxury,26.7,736160993.1918,27880.1606,0.0,64.5118,494326.4256,625.019,1.105801,0.412483,0.935884,0.783245,0.02815,18.0843,114.7453,96.6609,"{liquidity=-96.66, causal=+40.16, legal=+27.96, existence=+14.52, social=+7.89, temporal=+4.03, attention=+1.64, potential=+0.04, ...}"
agent_3b5157085c,Green Transit 699,Novaresia,NOV,mobility,36.23,226790418.6369,17842.741,0.0,146.9776,303131.5023,373.5202,0.880607,0.584184,0.893286,0.804109,0.012558,154.4886,162.8722,8.3835,"{causal=+58.40, legal=+43.29, existence=+14.60, social=+11.10, liquidity=-8.38, temporal=+5.45, attention=+2.23, infrastructure=+0.34, ...}"
agent_9c40f5f756,Prism Biomed 700,Jorvikmark,JOR,health,19.83,51052512.9175,19928.5678,0.0,622.0249,-135198.3683,19117.7302,0.781621,0.452861,0.125406,1.0,0.046474,-44778.044,76.4161,44854.4601,"{temporal=-39435.36, legal=-5368.28, liquidity=-4457.57, social=-483.22, causal=+42.75, existence=+16.07, attention=+1.22, health=+0.50, ...}"
agent_dfe70633c5,Signal Atelier 701,Galenheim,GAL,luxury,18.47,428142325.578,7321.9382,0.0,83.9373,273379.46,342.0275,0.88234,0.66086,0.99,0.965693,0.030418,66.6252,85.6171,18.9919,"{causal=+28.51, legal=+20.81, liquidity=-18.99, existence=+13.10, social=+5.72, temporal=+2.79, attention=+1.14, potential=+0.06, ...}"
agent_7590b79c82,Prism Seed 702,Selenreich,SEL,agriculture,3.0,114858190.2564,7300.8701,0.0,17.5675,-230978.8494,0.0,0.632973,0.370326,0.784105,1.0,0.020864,66.5824,66.5824,0.0,"{legal=+20.15, causal=+18.60, existence=+13.22, social=+3.17, temporal=+0.46, attention=+0.18, potential=+0.03}"
agent_653eb5664a,Iron Freight 703,Faronreich,FAR,logistics,3.0,336162827.505,1465.3271,0.0,2155.3829,-406577.8622,76681.5797,0.895293,0.858202,0.184887,1.0,0.028702,-35223.9584,19.0244,35242.9828,"{temporal=-34181.46, legal=-3061.10, liquidity=-2155.75, social=-399.64, existence=+13.07, causal=+3.78, attention=+0.14, potential=+0.08}"
agent_83519651c7,Sol Scholars 704,Lumerterra,LUM,education,40.58,81480670.7919,30264.7749,0.0,109.1447,378100.7778,136.9659,0.996923,0.512899,0.99,0.838445,0.019022,158.8916,161.9268,3.0352,"{causal=+57.35, legal=+42.76, existence=+12.97, social=+11.10, temporal=+5.90, liquidity=-3.04, attention=+2.50, epistemic=+1.98, ...}"
agent_8dd0ae706d,Atlas Mutual 705,Galenheim,GAL,insurance,7.43,95145324.8896,805.4353,0.0,34.6105,283409.1356,45.354,0.773017,0.355762,0.919425,0.915049,0.042119,41.6875,41.6875,0.0,"{causal=+11.33, legal=+10.12, existence=+10.00, social=+2.32, temporal=+1.10, attention=+0.46, risk_reduction=+0.19, liquidity=+0.14, ...}"
agent_fb9f5bac48,Meridian Fields 706,Borealgrad,BOR,agriculture,3.0,77979160.3175,7612.125,0.0,932.1886,-423666.9788,32709.6618,0.851058,0.409604,0.133817,1.0,0.005073,-79952.554,27.7615,79980.3155,"{temporal=-77505.08, legal=-6877.73, liquidity=-5034.83, social=-903.22, existence=+12.71, causal=+10.56, attention=+0.14, potential=+0.04}"
agent_1d879b3e66,Vector Aegis 707,Helioia,HEL,defense,99.72,643115374.8205,75191.4298,0.0,547.1652,502340.1655,11285.2704,1.098164,0.389475,0.604104,1.0,0.063707,-839.4067,376.3893,1215.7961,"{liquidity=-1213.40, causal=+152.76, legal=+92.01, social=+28.46, existence=+15.99, temporal=+15.15, attention=+6.16, ecological=-2.28, ...}"
agent_3499358644,Green Ledger 708,Ulmarreich,ULM,finance,28.03,302148506.2035,46835.1511,0.0,100.5078,302939.9284,169.6278,1.196345,0.63724,0.99,0.732315,0.029486,153.3273,153.3273,0.0,"{causal=+51.22, legal=+43.52, existence=+14.87, social=+9.88, temporal=+4.24, liquidity=+2.57, attention=+1.73, potential=+0.06, ...}"
agent_e2b233374b,Helix Security 709,Helioia,HEL,security,10.39,228361205.1848,3966.9197,0.0,119.4246,421569.2101,1923.5015,0.852747,0.691269,0.894,1.0,0.025203,-50.8638,58.1712,109.035,"{liquidity=-65.95, epistemic=-33.15, causal=+17.56, existence=+13.55, legal=+12.67, social=+3.24, temporal=+1.56, attention=+0.64, ...}"
agent_624288baab,Vertex Rights 710,Ulmarreich,ULM,legal,29.75,466931747.1691,38959.6216,0.0,164.8062,299812.0873,843.5847,1.234813,0.647678,0.957307,0.969484,0.023743,150.2009,152.6101,2.4092,"{causal=+50.64, legal=+45.16, existence=+13.71, social=+9.83, temporal=+4.53, liquidity=-2.41, attention=+1.84, epistemic=+1.14, ...}"
agent_73b702771c,Vector Legal 711,Selenreich,SEL,legal,14.75,148552302.2676,4450.2114,0.0,141.4235,112687.4631,383.3466,0.670741,0.429288,0.876959,1.0,0.061911,68.1588,78.8039,10.6451,"{causal=+24.65, legal=+20.89, existence=+12.50, liquidity=-10.65, social=+4.89, temporal=+2.23, attention=+0.91, epistemic=+0.24, ...}"
agent_603965d6b4,Nexus Expeditions 712,Praxmark,PRA,tourism,3.0,1492960.0941,4983.6223,0.0,29.8679,55176.3354,328.5834,0.671026,0.968594,0.988,0.955874,0.023936,9.8364,39.4408,29.6044,"{liquidity=-22.80, existence=+12.93, causal=+9.22, legal=+9.21, risk_reduction=-6.19, social=+1.78, temporal=+0.39, attention=+0.16, ...}"
agent_1e6a4057a7,Cobalt Residences 713,Eldorland,ELD,housing,7.43,6717180.0082,6458.4757,0.0,22.1307,213643.6557,301.832,0.929167,0.461616,0.853722,0.785781,0.022809,9.6475,51.5057,41.8582,"{liquidity=-41.86, existence=+14.82, causal=+13.13, legal=+11.78, social=+2.63, temporal=+1.07, attention=+0.45, infrastructure=+0.32, ...}"
agent_cfceb8915f,Atlas Rights 714,Lumerterra,LUM,legal,20.59,45466947.0081,67032.5971,0.0,4297.6289,-1103729.9807,150652.1498,1.145424,0.924375,0.668628,1.0,0.006123,-63375.7972,110.2675,63486.0647,"{temporal=-49075.85, legal=-10158.20, liquidity=-8506.92, social=-1194.26, causal=+66.77, existence=+14.08, epistemic=+3.06, attention=+1.27, ...}"
agent_df5eee2aac,Argent Nutrition 715,Westrmark,WES,food,13.88,25594686.8882,39174.9329,0.0,2589.3441,-718605.9277,90813.1901,1.040824,0.586131,0.067781,1.0,0.01258,-213704.6664,85.2428,213789.9093,"{temporal=-200595.26, legal=-21439.40, liquidity=-14650.60, social=-3189.82, causal=+44.15, epistemic=-27.09, existence=+19.22, health=+3.31, ...}"
agent_43a5b4cb42,Vertex Softworks 716,Helioia,HEL,software,23.69,166423492.1088,11579.6744,0.0,105.4502,698750.4825,2788.5392,1.599566,0.60045,0.99,0.659105,0.012131,52.7422,109.3727,56.6305,"{liquidity=-56.63, causal=+39.74, legal=+27.01, existence=+10.97, social=+7.21, temporal=+3.57, attention=+1.46, epistemic=+0.79, ...}"
agent_67fb4d05db,Iron Health 717,Damaria,DAM,health,9.96,192163552.83,1943.2297,0.0,55.5284,1128167.7572,988.0624,0.864777,0.67215,0.936,0.954554,0.007543,-11.7819,58.3022,70.0841,"{liquidity=-70.08, causal=+15.47, existence=+12.30, legal=+11.88, health=+3.17, social=+3.03, temporal=+1.46, epistemic=+0.81, ...}"
agent_88123ba45d,Sol Logistics 718,Borealgrad,BOR,logistics,3.0,65966645.7986,1073.3526,0.0,448.5193,-120183.3229,15305.6454,0.799511,0.892752,0.481313,1.0,0.013957,-1552.7852,17.2495,1570.0347,"{temporal=-1406.94, liquidity=-210.23, legal=-136.20, existence=+12.42, causal=+2.97, social=-0.51, attention=+0.14, potential=+0.08}"
agent_115c77bf81,Argent Residences 719,Caspesia,CAS,housing,3.0,34664437.934,3136.4581,0.0,6.2471,96377.5662,140.7159,0.823731,0.545822,0.501878,1.0,0.089446,-69.7364,33.1937,102.9301,"{liquidity=-102.93, existence=+12.83, causal=+7.87, legal=+6.04, social=+1.39, temporal=+0.42, attention=+0.17, potential=+0.05, ...}"
agent_940242ad54,Nexus Travel 720,Oriongrad,ORI,tourism,10.33,92731250.811,9351.8471,0.0,919.8102,-146902.8257,31251.7378,1.243236,0.4946,0.230058,1.0,0.011688,-40032.3884,47.2741,40079.6625,"{temporal=-36080.53, legal=-4564.60, liquidity=-3472.47, social=-507.61, causal=+24.50, existence=+12.85, risk_reduction=-3.98, attention=+0.64, ...}"
agent_fc65834a03,Civitas Foods 721,Istrpolis,IST,food,10.56,121380843.5727,12409.5347,0.0,90.8043,970048.8883,2307.4906,1.185185,0.874231,0.906159,0.928256,0.017381,-57.89,101.4101,159.3001,"{liquidity=-159.30, causal=+29.05, legal=+23.21, existence=+19.67, social=+5.07, health=+4.99, temporal=+1.63, attention=+0.65, ...}"
agent_15c307333b,Signal Motors 722,Borealgrad,BOR,mobility,15.93,500504217.1663,7173.8526,0.0,45.5109,731213.6249,1011.3515,0.93988,0.491799,0.954,0.677442,0.011085,-1.5508,66.5775,68.1283,"{liquidity=-68.13, causal=+21.36, legal=+14.37, existence=+12.95, social=+4.25, temporal=+2.38, attention=+0.98, infrastructure=+0.22, ...}"
agent_188fb02496,Signal Energy 723,Selenreich,SEL,energy,22.12,93685316.0287,34432.6885,0.0,5572.4298,-1883265.1984,191569.0251,0.651886,0.530797,0.243301,1.0,0.075514,-107713.5955,108.5583,107822.1538,"{temporal=-95093.37, legal=-13070.65, liquidity=-9917.53, social=-1533.68, causal=+64.31, existence=+17.54, ecological=-9.68, infrastructure=+1.69, ...}"
agent_18cc9c1535,Blue AI 724,Belreich,BEL,software,8.51,565323205.4861,4558.0242,0.0,38.3309,648764.4836,1048.5708,1.038984,0.746579,0.796372,1.0,0.02617,-23.7361,51.0261,74.7622,"{liquidity=-74.76, causal=+15.31, existence=+12.26, legal=+10.97, social=+2.82, temporal=+1.27, attention=+0.52, epistemic=+0.17, ...}"
agent_841f67c1b3,Prism Motors 725,Borealgrad,BOR,mobility,22.9,373713210.4547,15380.4784,0.0,123.3815,445709.7585,1026.833,1.013633,0.586779,0.99,0.934158,0.0302,92.7129,96.4328,3.7199,"{causal=+32.58, legal=+23.25, existence=+13.82, social=+6.42, liquidity=-3.72, temporal=+3.45, attention=+1.41, infrastructure=+0.19, ...}"
agent_575bfa5c23,Blue Systems 726,Dravesia,DRA,software,11.89,79633229.6177,28878.3303,0.0,1013.5397,-140812.1978,33713.3847,1.360468,0.729698,0.505056,1.0,0.009826,-23536.9197,59.0205,23595.9402,"{temporal=-18835.23, legal=-3580.79, liquidity=-3042.98, social=-273.41, causal=+31.62, existence=+14.02, attention=+0.73, epistemic=+0.68, ...}"
agent_d30cbc711d,Pioneer Habitat 727,Selenreich,SEL,housing,12.44,180749592.4666,5270.3231,0.0,104.9729,641164.7138,217.1257,0.495687,0.314287,0.828989,0.992092,0.036726,78.7817,86.9896,8.2079,"{causal=+25.99, legal=+24.02, existence=+15.13, liquidity=-8.21, social=+5.04, temporal=+1.87, attention=+0.77, infrastructure=+0.36, ...}"
agent_a8433b57c3,Helix Ore 728,Lumerterra,LUM,mining,3.0,58130809.3916,9326.8965,0.0,293.6303,-172337.9557,9856.7112,0.871331,0.566333,0.150273,1.0,0.023016,-8735.2357,27.5377,8762.7734,"{temporal=-7961.90, legal=-960.03, liquidity=-758.68, social=-93.83, existence=+15.27, causal=+8.40, attention=+0.14, potential=+0.05}"
agent_44b248c6b5,Helix Routes 729,Oriongrad,ORI,logistics,3.0,53448585.7829,2809.344,0.0,773.9764,-254881.8435,27292.7809,0.826248,0.657122,0.049307,1.0,0.014789,-68719.8282,24.0802,68743.9083,"{temporal=-66447.61, legal=-6062.04, liquidity=-4223.42, social=-850.64, existence=+13.82, causal=+6.96, attention=+0.14, potential=+0.06}"
agent_236d810e3b,Civitas Agro 730,Westrmark,WES,agriculture,3.0,60332889.165,6117.9983,0.0,648.5122,-136041.8162,23133.6853,1.034405,0.634821,0.507409,1.0,0.01169,-485.3103,26.6288,511.9391,"{temporal=-281.64, liquidity=-224.89, legal=-39.72, existence=+13.96, causal=+8.22, social=+0.79, attention=+0.14, potential=+0.06}"
agent_92979b78dc,Astra Aegis 731,Selenreich,SEL,defense,14.65,289755662.1273,2615.8911,0.0,101.9298,856861.216,236.5473,0.861881,0.721392,0.99,0.866355,0.019247,46.3382,64.5478,18.2096,"{causal=+20.54, legal=+15.47, existence=+11.18, ecological=-9.14, liquidity=-8.61, social=+4.04, temporal=+2.17, attention=+0.90, ...}"
agent_a59060a2f9,Union Agro 732,Istrpolis,IST,agriculture,3.0,321268608.529,6088.353,0.0,5853.3023,-1107010.3685,209413.4652,0.67785,0.581645,0.01,1.0,0.010618,-336401.0397,37.7165,336438.7563,"{temporal=-329004.26, legal=-28137.87, liquidity=-19016.09, social=-4448.45, causal=+17.55, existence=+13.18, attention=+0.16, potential=+0.05}"
agent_6985a38572,Argent Transit 733,Lumerterra,LUM,mobility,11.5,190716265.7243,12412.6625,0.0,78.7195,149211.7954,364.6342,1.158055,1.02464,0.99,0.794133,0.023457,52.4663,69.0542,16.5879,"{causal=+21.30, liquidity=-16.59, legal=+16.56, existence=+13.71, social=+3.96, temporal=+1.75, attention=+0.71, infrastructure=+0.25, ...}"
agent_3965741ccb,Omni Nutrition 734,Ulmarreich,ULM,food,11.32,139994140.0306,14385.552,0.0,92.6107,585995.5309,1492.1042,0.823043,1.015672,0.99,0.72971,0.043685,82.3758,113.2902,30.9144,"{liquidity=-30.91, causal=+29.17, legal=+26.46, existence=+21.88, health=+8.60, social=+5.30, temporal=+1.72, attention=+0.70, ...}"
agent_aaaf1bcd61,Argent Residences 735,Valenesia,VAL,housing,25.85,462326374.8678,48034.3804,0.0,972.0592,858637.4325,32792.4639,0.963515,0.854096,0.274887,1.0,0.052588,-28070.4645,102.5388,28173.0033,"{temporal=-18932.29, legal=-5488.84, liquidity=-5292.69, social=-223.63, causal=+60.95, existence=+17.56, attention=+1.60, infrastructure=+0.43, ...}"
agent_e631b1dab9,Nexus Minerals 736,Faronreich,FAR,mining,3.0,413905824.7645,1464.0589,0.0,1389.862,-374550.3892,49374.4047,0.76629,0.816419,0.218442,1.0,0.020552,-35344.1554,19.3764,35363.5318,"{temporal=-34347.60, legal=-3043.72, liquidity=-2164.10, social=-390.56, existence=+13.49, causal=+3.71, attention=+0.14, potential=+0.08}"
agent_6eac2edff1,Nexus Expeditions 737,Tavoresia,TAV,tourism,7.28,16283543.042,12531.7813,0.0,92.6477,192599.4345,279.4687,1.178523,0.849274,0.99,0.72772,0.018092,36.99,62.7818,25.7917,"{causal=+18.71, risk_reduction=-18.50, legal=+16.18, existence=+12.36, liquidity=-5.44, social=+3.39, temporal=+1.11, attention=+0.45, ...}"
agent_a5fb791911,Meridian Foods 738,Kaelreich,KAE,food,4.32,204832.0512,1280.2852,0.0,258.9806,15162.6897,8572.5224,0.759823,0.429817,0.784924,0.848619,0.034944,8.3393,41.4585,33.1192,"{liquidity=-33.12, existence=+14.39, causal=+10.95, legal=+5.54, health=+2.03, social=+1.43, temporal=+0.55, attention=+0.26, ...}"
agent_ad2a29876e,Pioneer Habitat 739,Xandland,XAN,housing,12.59,208275942.3335,5541.1804,0.0,33.5692,1097818.8559,510.0253,0.970328,0.329489,0.719441,0.898524,0.018392,63.4762,75.8849,12.4087,"{causal=+22.90, legal=+19.86, existence=+13.59, liquidity=-12.41, social=+4.48, temporal=+1.88, attention=+0.77, infrastructure=+0.47, ...}"
agent_93cd9fc2d3,Prism Law 740,Faronreich,FAR,legal,52.71,388494832.8167,26497.6951,0.0,154.4219,494819.9975,2352.1416,1.293314,0.519921,0.99,0.625503,0.013083,117.6264,181.6999,64.0735,"{causal=+67.61, liquidity=-64.07, legal=+46.27, social=+13.49, existence=+12.64, temporal=+7.90, attention=+3.25, epistemic=+0.31, ...}"
agent_04987e4821,Atlas Ore 741,Novaresia,NOV,mining,3.0,95325421.9348,11194.283,0.0,6035.3578,-1855794.159,215619.559,0.905821,0.561955,0.01,1.0,0.063932,-130290.2396,39.1231,130329.3627,"{temporal=-119249.37, legal=-14550.41, liquidity=-9463.00, social=-2271.01, causal=+17.61, existence=+14.45, attention=+0.16, potential=+0.05}"
agent_ca07499982,Civitas Foods 742,Ulmarreich,ULM,food,5.11,145841145.0899,4787.616,0.0,44.8744,965985.0639,987.0407,1.254636,1.026664,0.79434,1.0,0.013645,-280.736,79.844,360.5799,"{liquidity=-360.58, existence=+26.60, causal=+14.09, health=+13.66, legal=+8.32, social=+2.44, risk_reduction=+1.14, temporal=+0.79, ...}"
agent_f2206eea13,Pioneer Systems 743,Ulmarreich,ULM,software,18.14,437228093.3921,18492.8976,0.0,89.8346,425785.1984,493.2456,0.938508,0.983241,0.99,0.892904,0.037142,93.7487,105.7877,12.039,"{causal=+36.18, legal=+26.48, existence=+13.44, liquidity=-12.04, social=+6.39, temporal=+2.76, epistemic=+1.43, attention=+1.12, ...}"
agent_264dd245f6,Argent Broadcast 744,Oriongrad,ORI,media,8.96,94511994.5205,2471.3682,0.0,41.7898,130270.5619,244.8358,0.842069,0.361552,0.855758,1.0,0.027779,-7.3776,47.4855,54.8631,"{liquidity=-54.86, causal=+13.47, existence=+12.38, legal=+10.22, social=+2.70, temporal=+1.33, attention=+0.55, epistemic=+0.05, ...}"
agent_f61a1acd7d,Civitas Seed 745,Xandland,XAN,agriculture,3.0,88468160.4956,5659.143,0.0,2502.9888,-745101.1517,89400.7248,0.960064,0.610905,0.01,1.0,0.078998,-46371.6568,28.4641,46400.1209,"{temporal=-42304.39, legal=-5139.42, liquidity=-3673.52, social=-667.29, existence=+12.85, causal=+10.96, attention=+0.14, potential=+0.06}"
agent_7d61e194ee,Kinetic Homes 746,Selenreich,SEL,housing,17.28,169274195.6865,9264.43,0.0,176.7686,750707.6525,314.9953,0.679284,0.44309,0.99,0.881504,0.068445,99.263,105.7361,6.473,"{causal=+31.89, legal=+29.44, existence=+16.82, liquidity=-6.47, social=+6.40, temporal=+2.57, attention=+1.06, infrastructure=+0.68, ...}"
agent_c414a48ad7,Vector Media 747,Xandland,XAN,media,10.22,166642845.9501,5567.0954,0.0,408.7458,210980.0363,13026.1721,0.834082,0.427021,0.311397,1.0,0.089268,-812.7598,43.4704,856.2302,"{liquidity=-514.66, legal=-284.64, causal=+18.70, existence=+13.32, social=+2.61, temporal=+1.51, attention=+0.63, epistemic=+0.09, ...}"
agent_b07b9629ec,Atlas Logistics 748,Ulmarreich,ULM,logistics,3.0,458132862.2535,11204.3826,0.0,1027.42,-226983.2859,36410.0333,0.849772,0.949722,0.861606,1.0,0.038741,53.1863,53.226,0.0397,"{legal=+15.16, causal=+13.77, existence=+13.12, social=+2.39, temporal=+0.35, attention=+0.15, potential=+0.09, liquidity=-0.04}"
agent_6a3924bdc1,Union Adventures 749,Borealgrad,BOR,tourism,30.14,171501542.6532,95671.1398,0.0,8556.7939,-2110593.5895,301911.9749,0.722753,0.499835,0.422748,1.0,0.057473,-85522.5657,151.9908,85674.5565,"{temporal=-75179.72, legal=-10720.15, liquidity=-7641.87, social=-1394.17, causal=+97.79, existence=+17.31, risk_reduction=-10.00, attention=+1.86, ...}"
agent_c23de9be7f,Cobalt Travel 750,Ulmarreich,ULM,tourism,10.71,648301215.1882,14117.5767,0.0,202.2306,204163.147,5275.6426,0.775977,1.029097,0.792,1.0,0.021647,-214.7629,62.9426,277.7054,"{liquidity=-268.07, causal=+23.22, existence=+14.40, legal=+9.02, risk_reduction=-8.76, social=+3.71, temporal=+1.64, attention=+0.66, ...}"
agent_5893d26212,Vertex Power 751,Westrmark,WES,energy,9.92,101175631.6189,4566.6672,0.0,48.4553,455108.7563,167.3724,0.802986,0.607079,0.823276,1.0,0.025604,27.7779,56.682,28.9041,"{liquidity=-22.22, causal=+16.00, existence=+14.03, legal=+12.02, ecological=-6.37, social=+2.98, temporal=+1.45, infrastructure=+1.10, ...}"
agent_253fc6109c,Quantum Aegis 752,Selenreich,SEL,defense,47.58,175031354.0978,10003.4594,0.0,218.1343,441785.6767,1039.7793,0.530969,0.713704,0.99,0.577075,0.067991,147.1429,167.972,20.8291,"{causal=+60.90, legal=+42.34, existence=+14.76, liquidity=-12.23, social=+12.13, ecological=-8.19, temporal=+7.07, attention=+2.93, ...}"
agent_09cf39cc71,Atlas Homes 753,Ulmarreich,ULM,housing,6.62,947128274.6633,6193.0035,0.0,43.1624,1130871.737,1023.2015,0.806887,0.565352,0.932263,0.821991,0.038299,45.0012,50.4951,5.494,"{existence=+14.60, causal=+12.49, legal=+11.99, liquidity=-5.49, social=+2.56, temporal=+0.99, attention=+0.41, infrastructure=+0.31, ...}"
agent_8bbe5b12c5,Signal Arms 754,Novaresia,NOV,defense,12.15,207875776.8243,29749.449,0.0,11169.6625,-3158395.5138,397163.1477,0.603863,0.577906,0.306003,1.0,0.029882,-98919.7602,91.4519,99011.2121,"{temporal=-81400.16, legal=-14731.71, liquidity=-10261.77, social=-2086.77, causal=+53.69, existence=+17.37, ecological=-3.01, attention=+0.75, ...}"
agent_4ac8d1b018,Helix Shield 755,Tavoresia,TAV,security,4.41,15086730.3577,3968.4294,0.0,41.2107,48732.3663,49.2723,0.720079,0.481156,0.961174,1.0,0.043689,39.6834,39.6835,0.0001,"{existence=+12.64, causal=+9.50, legal=+9.13, social=+1.92, temporal=+0.65, attention=+0.27, risk_reduction=+0.05, potential=+0.05, ...}"
agent_e5db8166da,Prism Shield 756,Ulmarreich,ULM,security,9.54,481948917.4674,8377.1413,0.0,63.2501,359799.8217,1615.5248,1.068759,0.58141,0.99,0.630033,0.027357,56.3828,56.6745,0.2916,"{causal=+16.72, legal=+13.22, existence=+12.74, social=+3.31, temporal=+1.44, attention=+0.59, liquidity=-0.29, risk_reduction=+0.11, ...}"
agent_744d535e32,Prism Scholars 757,Dravesia,DRA,education,25.39,41620851.512,5597.9134,0.0,201.271,393873.3864,950.7538,0.707209,0.730284,0.99,0.570112,0.037586,66.7563,109.3379,42.5816,"{liquidity=-42.58, causal=+35.40, legal=+24.38, existence=+11.88, social=+7.21, epistemic=+6.48, temporal=+3.67, attention=+1.56, ...}"
agent_2cf2880048,Signal Harvest 758,Borealgrad,BOR,food,18.3,37827975.8221,71033.3218,0.0,10517.8255,-2758726.8153,374021.8085,0.888218,0.88576,0.451789,1.0,0.023087,-245103.3215,158.5016,245261.8231,"{temporal=-218787.99, legal=-29399.97, liquidity=-20069.15, social=-4381.01, causal=+77.16, existence=+30.27, health=+15.04, risk_reduction=+1.23, ...}"
agent_0b61d00586,Green Adventures 759,Ulmarreich,ULM,tourism,27.18,904060610.1628,38723.4444,0.0,38.392,338678.7786,0.0,0.964958,0.530081,0.97981,0.989432,0.023891,135.6919,141.2182,5.5263,"{causal=+48.97, legal=+38.11, existence=+15.34, social=+9.28, risk_reduction=-5.02, temporal=+4.13, attention=+1.67, memory=+0.10, ...}"
agent_1e83414bca,Omni Markets 760,Galenheim,GAL,finance,8.88,124369397.9408,2027.2387,0.0,59.064,388779.4944,287.6381,0.956568,0.569775,0.99,0.865075,0.055197,52.4702,52.4702,0.0,"{causal=+14.13, legal=+13.08, existence=+11.57, social=+2.97, liquidity=+1.31, temporal=+1.31, attention=+0.55, potential=+0.05}"
agent_fbaaa2b639,Iron Guard 761,Galenheim,GAL,security,5.67,154228443.2905,1793.8927,0.0,36.0084,216719.2534,461.7868,0.857991,0.399091,0.906052,0.644632,0.012275,19.1548,38.8667,19.7119,"{liquidity=-19.71, existence=+11.97, causal=+9.99, legal=+8.23, social=+2.01, temporal=+0.85, attention=+0.35, risk_reduction=+0.06, ...}"
agent_34725daf06,Union Habitat 762,Eldorland,ELD,housing,17.37,7676616.2866,17129.9328,0.0,65.2387,161819.2268,410.1331,0.798844,0.822682,0.945487,0.895186,0.043584,50.3555,105.7756,55.4201,"{liquidity=-55.42, causal=+31.83, legal=+29.60, existence=+16.66, social=+6.23, temporal=+2.52, attention=+1.07, infrastructure=+0.87, ...}"
agent_0c7cd2546a,Astra Harvest 763,Ephyterra,EPH,food,16.48,828899.8531,9184.1446,0.0,109.9298,228454.1461,364.3614,1.761486,0.75322,0.99,0.947562,0.010605,81.0452,113.7905,32.7454,"{liquidity=-32.75, existence=+26.46, causal=+25.92, legal=+19.35, health=+14.47, social=+4.74, temporal=+2.19, risk_reduction=+1.24, ...}"
agent_fbff22f618,Green Care 764,Ulmarreich,ULM,health,63.88,420919037.5589,69956.07,0.0,153.0454,1256186.736,614.5145,0.958593,0.662348,0.99,0.879709,0.022949,269.4028,269.8511,0.4484,"{causal=+96.47, legal=+71.75, social=+18.51, existence=+15.17, temporal=+9.57, health=+5.44, attention=+3.94, epistemic=+1.55, ...}"
agent_03a2fddcc2,Pioneer Infrastructure 765,Lumerterra,LUM,construction,8.25,195298715.4699,13783.3137,0.0,60.9912,132813.4051,99.5025,1.055718,0.501134,0.833246,0.999975,0.082629,57.4315,62.7838,5.3523,"{causal=+17.61, existence=+15.50, legal=+14.63, liquidity=-5.35, social=+3.23, temporal=+1.24, infrastructure=+0.62, attention=+0.51, ...}"
agent_fa16896471,Atlas Ledger 766,Selenreich,SEL,finance,24.31,43797457.4816,4973.254,0.0,170.5966,465968.0028,185.3763,0.819541,0.583814,0.978322,0.813107,0.017442,115.7507,121.6619,5.9113,"{causal=+38.04, legal=+34.38, existence=+13.21, social=+7.52, epistemic=-4.55, liquidity=+4.26, temporal=+3.57, attention=+1.50, ...}"
agent_d10895a4c2,Pioneer Nutrition 767,Istrpolis,IST,food,8.14,138394764.678,22476.0898,0.0,5884.4103,-610836.5456,210001.9645,1.403676,0.826725,0.224305,1.0,0.015756,-113084.7165,61.0657,113145.7821,"{temporal=-103170.06, legal=-12617.37, liquidity=-8687.09, social=-1803.65, causal=+29.41, existence=+17.44, health=+1.81, attention=+0.50, ...}"
agent_11bc5ab594,Iron Health 768,Selenreich,SEL,health,4.33,119359522.4896,500.0962,0.0,60.7857,895756.8781,874.9468,1.007381,0.74386,0.99,0.834732,0.008819,15.1554,38.7688,23.6133,"{liquidity=-23.61, existence=+12.34, causal=+7.35, legal=+6.15, health=+3.43, social=+1.49, epistemic=+0.98, temporal=+0.63, ...}"
agent_9040e590c0,Pioneer Adventures 769,Aurelterra,AUR,tourism,3.4,437214.8375,3405.4161,0.0,1991.446,-123101.7167,70664.5235,1.167115,0.793646,0.552716,1.0,0.074948,-636.1598,27.9008,664.0605,"{temporal=-418.17, liquidity=-149.96, legal=-119.32, existence=+11.68, causal=+11.22, social=-10.05, risk_reduction=-5.85, attention=+0.21, ...}"
agent_7a07a878ac,Terra Culture 770,Istrpolis,IST,entertainment,23.23,130937918.7302,9017.6379,0.0,159.708,491422.8748,3498.3861,1.324673,0.888691,0.758395,1.0,0.05518,-529.9239,86.7442,616.6681,"{liquidity=-616.67, causal=+33.40, legal=+15.50, existence=+12.43, social=+6.32, temporal=+3.44, attention=+1.43, memory=+0.42, ...}"
