tick,event,source,target,amount,category,description
1,steuer,H000009,STAAT,0.4077644697561566,13,Umsatzsteuer
1,import,H000009,AUSLAND,1.984868291699249,8,haushaltskonsum
1,zoll,H000009,STAAT,0.07783797222349996,8,Importzoll
1,kauf,H000009,F000007,1.9412274479241434,7,haushaltskonsum
1,steuer,H000009,STAAT,0.21353501927165577,7,Umsatzsteuer
1,kauf,H000009,F000016,1.388333444806121,16,haushaltskonsum
1,steuer,H000009,STAAT,0.15271667892867333,16,Umsatzsteuer
1,kauf,H000009,F000006,0.9380486259065215,6,haushaltskonsum
1,steuer,H000009,STAAT,0.10318534884971736,6,Umsatzsteuer
1,kauf,H000009,F000001,0.909434598260056,1,haushaltskonsum
1,steuer,H000009,STAAT,0.10003780580860616,1,Umsatzsteuer
1,kauf,H000009,F000010,0.8524753036267245,10,haushaltskonsum
1,steuer,H000009,STAAT,0.0937722833989397,10,Umsatzsteuer
1,kauf,H000009,F000012,0.5282934528610582,12,haushaltskonsum
1,steuer,H000009,STAAT,0.0581122798147164,12,Umsatzsteuer
1,kauf,H000009,F000009,0.40325290229913197,9,haushaltskonsum
1,steuer,H000009,STAAT,0.044357819252904516,9,Umsatzsteuer
1,import,H000010,AUSLAND,217.74362363354288,19,haushaltskonsum
1,zoll,H000010,STAAT,8.538965632687956,19,Importzoll
1,kauf,H000010,F000017,59.74299048878009,17,haushaltskonsum
1,steuer,H000010,STAAT,6.57172895376581,17,Umsatzsteuer
1,kauf,H000010,F000018,49.696926563061744,18,haushaltskonsum
1,steuer,H000010,STAAT,5.466661921936792,18,Umsatzsteuer
1,kauf,H000010,F000013,28.141866154147475,13,haushaltskonsum
1,steuer,H000010,STAAT,3.0956052769562223,13,Umsatzsteuer
1,import,H000010,AUSLAND,15.363063948462738,8,haushaltskonsum
1,zoll,H000010,STAAT,0.6024730960181466,8,Importzoll
1,kauf,H000010,F000007,15.133021785558869,7,haushaltskonsum
1,steuer,H000010,STAAT,1.6646323964114755,7,Umsatzsteuer
1,kauf,H000010,F000016,10.508070289850293,16,haushaltskonsum
1,steuer,H000010,STAAT,1.1558877318835323,16,Umsatzsteuer
1,kauf,H000010,F000006,7.258198673881076,6,haushaltskonsum
1,steuer,H000010,STAAT,0.7984018541269184,6,Umsatzsteuer
1,kauf,H000010,F000010,6.689773241606708,10,haushaltskonsum
1,steuer,H000010,STAAT,0.7358750565767379,10,Umsatzsteuer
1,kauf,H000010,F000001,4.867280979731874,1,haushaltskonsum
1,steuer,H000010,STAAT,0.5354009077705062,1,Umsatzsteuer
1,kauf,H000010,F000012,4.035781774521988,12,haushaltskonsum
1,steuer,H000010,STAAT,0.44393599519741866,12,Umsatzsteuer
1,kauf,H000010,F000009,3.0806190782571052,9,haushaltskonsum
1,steuer,H000010,STAAT,0.3388680986082816,9,Umsatzsteuer
1,import,H000011,AUSLAND,142.3246378838671,19,haushaltskonsum
1,zoll,H000011,STAAT,5.581358348386946,19,Importzoll
1,kauf,H000011,F000018,36.649395919768445,18,haushaltskonsum
1,steuer,H000011,STAAT,4.031433551174529,18,Umsatzsteuer
1,kauf,H000011,F000017,28.41004565606622,17,haushaltskonsum
1,steuer,H000011,STAAT,3.125105022167284,17,Umsatzsteuer
1,kauf,H000011,F000013,19.88020281540669,13,haushaltskonsum
1,steuer,H000011,STAAT,2.186822309694736,13,Umsatzsteuer
1,kauf,H000011,F000007,13.390301256755139,7,haushaltskonsum
1,steuer,H000011,STAAT,1.4729331382430653,7,Umsatzsteuer
1,import,H000011,AUSLAND,11.198511819386878,8,haushaltskonsum
1,zoll,H000011,STAAT,0.43915732625046583,8,Importzoll
1,kauf,H000011,F000016,7.233578036960201,16,haushaltskonsum
1,steuer,H000011,STAAT,0.7956935840656221,16,Umsatzsteuer
1,kauf,H000011,F000006,5.706221163806904,6,haushaltskonsum
1,steuer,H000011,STAAT,0.6276843280187595,6,Umsatzsteuer
1,kauf,H000011,F000010,4.572580132961274,10,haushaltskonsum
1,steuer,H000011,STAAT,0.5029838146257402,10,Umsatzsteuer
1,kauf,H000011,F000001,4.15169332606772,1,haushaltskonsum
1,steuer,H000011,STAAT,0.4566862658674492,1,Umsatzsteuer
1,kauf,H000011,F000012,2.736600732112797,12,haushaltskonsum
1,steuer,H000011,STAAT,0.3010260805324077,12,Umsatzsteuer
1,kauf,H000011,F000009,2.0881187513805686,9,haushaltskonsum
1,steuer,H000011,STAAT,0.22969306265186254,9,Umsatzsteuer
1,import,H000012,AUSLAND,70.94939962872144,19,haushaltskonsum
1,zoll,H000012,STAAT,2.7823293972047622,19,Importzoll
1,kauf,H000012,F000018,39.22833224498818,18,haushaltskonsum
1,steuer,H000012,STAAT,4.3151165469487,18,Umsatzsteuer
1,kauf,H000012,F000017,17.502155555761796,17,haushaltskonsum
1,steuer,H000012,STAAT,1.9252371111337976,17,Umsatzsteuer
1,kauf,H000012,F000013,9.242995959758819,13,haushaltskonsum
1,steuer,H000012,STAAT,1.0167295555734701,13,Umsatzsteuer
1,import,H000012,AUSLAND,4.07699823811664,8,haushaltskonsum
1,zoll,H000012,STAAT,0.15988228384771136,8,Importzoll
1,kauf,H000012,F000016,3.7798581435266736,16,haushaltskonsum
1,steuer,H000012,STAAT,0.4157843957879341,16,Umsatzsteuer
1,kauf,H000012,F000007,3.4758355036812096,7,haushaltskonsum
1,steuer,H000012,STAAT,0.38234190540493307,7,Umsatzsteuer
1,kauf,H000012,F000010,2.3879997065860707,10,haushaltskonsum
1,steuer,H000012,STAAT,0.2626799677244678,10,Umsatzsteuer
1,kauf,H000012,F000006,1.8713484618705254,6,haushaltskonsum
1,steuer,H000012,STAAT,0.2058483308057578,6,Umsatzsteuer
1,kauf,H000012,F000001,1.5556852380763768,1,haushaltskonsum
1,steuer,H000012,STAAT,0.17112537618840146,1,Umsatzsteuer
1,kauf,H000012,F000012,1.4086228775752183,12,haushaltskonsum
1,steuer,H000012,STAAT,0.15494851653327402,12,Umsatzsteuer
1,kauf,H000012,F000009,1.0764159901086428,9,haushaltskonsum
1,steuer,H000012,STAAT,0.11840575891195071,9,Umsatzsteuer
1,import,H000013,AUSLAND,168.74593827166152,19,haushaltskonsum
1,zoll,H000013,STAAT,6.617487775359276,19,Importzoll
1,kauf,H000013,F000018,69.77971796554976,18,haushaltskonsum
1,steuer,H000013,STAAT,7.675768976210474,18,Umsatzsteuer
1,kauf,H000013,F000017,34.7580372532183,17,haushaltskonsum
1,steuer,H000013,STAAT,3.823384097854013,17,Umsatzsteuer
1,kauf,H000013,F000013,21.221029664488412,13,haushaltskonsum
1,steuer,H000013,STAAT,2.3343132630937253,13,Umsatzsteuer
1,import,H000013,AUSLAND,9.40507057558672,8,haushaltskonsum
1,zoll,H000013,STAAT,0.3688262970818322,8,Importzoll
1,kauf,H000013,F000007,8.449558681717136,7,haushaltskonsum
1,steuer,H000013,STAAT,0.9294514549888849,7,Umsatzsteuer
1,kauf,H000013,F000016,8.199553785539619,16,haushaltskonsum
1,steuer,H000013,STAAT,0.9019509164093581,16,Umsatzsteuer
1,kauf,H000013,F000010,5.422910364150968,10,haushaltskonsum
1,steuer,H000013,STAAT,0.5965201400566065,10,Umsatzsteuer
1,kauf,H000013,F000006,4.289313558968961,6,haushaltskonsum
1,steuer,H000013,STAAT,0.4718244914865857,6,Umsatzsteuer
1,kauf,H000013,F000001,4.213338027290553,1,haushaltskonsum
1,steuer,H000013,STAAT,0.4634671830019608,1,Umsatzsteuer
1,kauf,H000013,F000012,3.172087857513176,12,haushaltskonsum
1,steuer,H000013,STAAT,0.34892966432644934,12,Umsatzsteuer
1,kauf,H000013,F000009,2.421990387319799,9,haushaltskonsum
1,steuer,H000013,STAAT,0.2664189426051779,9,Umsatzsteuer
1,import,H000014,AUSLAND,64.9931437762731,19,haushaltskonsum
1,zoll,H000014,STAAT,2.5487507363244357,19,Importzoll
1,kauf,H000014,F000018,25.734029796297822,18,haushaltskonsum
1,steuer,H000014,STAAT,2.8307432775927603,18,Umsatzsteuer
1,kauf,H000014,F000017,12.196555084776948,17,haushaltskonsum
1,steuer,H000014,STAAT,1.3416210593254643,17,Umsatzsteuer
1,kauf,H000014,F000013,8.942924065758227,13,haushaltskonsum
1,steuer,H000014,STAAT,0.9837216472334049,13,Umsatzsteuer
1,kauf,H000014,F000007,6.204021650285945,7,haushaltskonsum
1,steuer,H000014,STAAT,0.682442381531454,7,Umsatzsteuer
1,import,H000014,AUSLAND,5.173369235185346,8,haushaltskonsum
1,zoll,H000014,STAAT,0.20287722490922924,8,Importzoll
1,kauf,H000014,F000016,3.2960616905512667,16,haushaltskonsum
1,steuer,H000014,STAAT,0.36256678596063935,16,Umsatzsteuer
1,kauf,H000014,F000006,2.6575236425275475,6,haushaltskonsum
1,steuer,H000014,STAAT,0.2923276006780302,6,Umsatzsteuer
1,kauf,H000014,F000010,2.093502439941574,10,haushaltskonsum
1,steuer,H000014,STAAT,0.23028526839357313,10,Umsatzsteuer
1,kauf,H000014,F000001,1.9629995244565996,1,haushaltskonsum
1,steuer,H000014,STAAT,0.21592994769022597,1,Umsatzsteuer
1,kauf,H000014,F000012,1.256746960640053,12,haushaltskonsum
1,steuer,H000014,STAAT,0.13824216567040584,12,Umsatzsteuer
1,kauf,H000014,F000009,0.96021223049527,9,haushaltskonsum
1,steuer,H000014,STAAT,0.1056233453544797,9,Umsatzsteuer
1,import,H000015,AUSLAND,214.20813916791042,19,haushaltskonsum
1,zoll,H000015,STAAT,8.400319183055311,19,Importzoll
1,kauf,H000015,F000018,70.40077248078254,18,haushaltskonsum
1,steuer,H000015,STAAT,7.744084972886079,18,Umsatzsteuer
1,kauf,H000015,F000017,46.788037270046544,17,haushaltskonsum
1,steuer,H000015,STAAT,5.14668409970512,17,Umsatzsteuer
1,kauf,H000015,F000013,29.17115990552699,13,haushaltskonsum
1,steuer,H000015,STAAT,3.208827589607969,13,Umsatzsteuer
1,import,H000015,AUSLAND,14.95895158731187,8,haushaltskonsum
1,zoll,H000015,STAAT,0.5866255524436028,8,Importzoll
1,kauf,H000015,F000007,14.382093279688714,7,haushaltskonsum
1,steuer,H000015,STAAT,1.5820302607657586,7,Umsatzsteuer
1,kauf,H000015,F000016,10.947468169699668,16,haushaltskonsum
1,steuer,H000015,STAAT,1.2042214986669635,16,Umsatzsteuer
1,kauf,H000015,F000010,7.228301311345576,10,haushaltskonsum
1,steuer,H000015,STAAT,0.7951131442480134,10,Umsatzsteuer
1,kauf,H000015,F000006,6.796963238996198,6,haushaltskonsum
1,steuer,H000015,STAAT,0.7476659562895818,6,Umsatzsteuer
1,kauf,H000015,F000001,5.719944731687976,1,haushaltskonsum
1,steuer,H000015,STAAT,0.6291939204856773,1,Umsatzsteuer
1,kauf,H000015,F000012,4.187785527509261,12,haushaltskonsum
1,steuer,H000015,STAAT,0.4606564080260187,12,Umsatzsteuer
1,kauf,H000015,F000009,3.195207466680283,9,haushaltskonsum
1,steuer,H000015,STAAT,0.35147282133483115,9,Umsatzsteuer
1,import,H000016,AUSLAND,166.48054030088366,19,haushaltskonsum
1,zoll,H000016,STAAT,6.52864863925034,19,Importzoll
1,kauf,H000016,F000017,54.56886532026591,17,haushaltskonsum
1,steuer,H000016,STAAT,6.00257518522925,17,Umsatzsteuer
1,kauf,H000016,F000018,40.75987698153895,18,haushaltskonsum
1,steuer,H000016,STAAT,4.4835864679692845,18,Umsatzsteuer
1,kauf,H000016,F000013,22.68636443154149,13,haushaltskonsum
1,steuer,H000016,STAAT,2.4955000874695643,13,Umsatzsteuer
1,import,H000016,AUSLAND,11.646435968838311,8,haushaltskonsum
1,zoll,H000016,STAAT,0.45672297917012983,8,Importzoll
1,kauf,H000016,F000007,11.20269803461072,7,haushaltskonsum
1,steuer,H000016,STAAT,1.2322967838071792,7,Umsatzsteuer
1,kauf,H000016,F000016,8.518425013269063,16,haushaltskonsum
1,steuer,H000016,STAAT,0.9370267514595969,16,Umsatzsteuer
1,kauf,H000016,F000010,5.625285536086484,10,haushaltskonsum
1,steuer,H000016,STAAT,0.6187814089695133,10,Umsatzsteuer
1,kauf,H000016,F000006,5.294906775239328,6,haushaltskonsum
1,steuer,H000016,STAAT,0.582439745276326,6,Umsatzsteuer
1,kauf,H000016,F000001,3.382685968012573,1,haushaltskonsum
1,steuer,H000016,STAAT,0.37209545648138304,1,Umsatzsteuer
1,kauf,H000016,F000012,3.2844641889688786,12,haushaltskonsum
1,steuer,H000016,STAAT,0.36129106078657663,12,Umsatzsteuer
1,kauf,H000016,F000009,2.5061461161533765,9,haushaltskonsum
1,steuer,H000016,STAAT,0.2756760727768714,9,Umsatzsteuer
1,import,H000017,AUSLAND,162.9522423329618,19,haushaltskonsum
1,zoll,H000017,STAAT,6.390284013057326,19,Importzoll
1,kauf,H000017,F000018,55.72668544337155,18,haushaltskonsum
1,steuer,H000017,STAAT,6.12993539877087,18,Umsatzsteuer
1,kauf,H000017,F000013,28.152679292211,13,haushaltskonsum
1,steuer,H000017,STAAT,3.09679472214321,13,Umsatzsteuer
1,kauf,H000017,F000017,24.076533602294067,17,haushaltskonsum
1,steuer,H000017,STAAT,2.6484186962523473,17,Umsatzsteuer
1,import,H000017,AUSLAND,12.799503079929224,8,haushaltskonsum
1,zoll,H000017,STAAT,0.5019412972521264,8,Importzoll
1,kauf,H000017,F000007,12.282107117638605,7,haushaltskonsum
1,steuer,H000017,STAAT,1.3510317829402465,7,Umsatzsteuer
1,kauf,H000017,F000016,9.23882470724812,16,haushaltskonsum
1,steuer,H000017,STAAT,1.0162707177972934,16,Umsatzsteuer
1,kauf,H000017,F000001,6.896518250063286,1,haushaltskonsum
1,steuer,H000017,STAAT,0.7586170075069615,1,Umsatzsteuer
1,kauf,H000017,F000006,5.7047043025151405,6,haushaltskonsum
1,steuer,H000017,STAAT,0.6275174732766654,6,Umsatzsteuer
1,kauf,H000017,F000010,5.598780581687386,10,haushaltskonsum
1,steuer,H000017,STAAT,0.6158658639856125,10,Umsatzsteuer
1,kauf,H000017,F000012,3.4592365037283823,12,haushaltskonsum
1,steuer,H000017,STAAT,0.38051601541012203,12,Umsatzsteuer
1,kauf,H000017,F000009,2.635448272758414,9,haushaltskonsum
1,steuer,H000017,STAAT,0.2898993100034255,9,Umsatzsteuer
1,import,H000018,AUSLAND,171.56049397247222,19,haushaltskonsum
1,zoll,H000018,STAAT,6.7278625087244,19,Importzoll
1,kauf,H000018,F000018,49.37303213144509,18,haushaltskonsum
1,steuer,H000018,STAAT,5.43103353445896,18,Umsatzsteuer
1,kauf,H000018,F000017,38.207638582229656,17,haushaltskonsum
1,steuer,H000018,STAAT,4.202840244045262,17,Umsatzsteuer
1,kauf,H000018,F000013,23.252337850617092,13,haushaltskonsum
1,steuer,H000018,STAAT,2.55775716356788,13,Umsatzsteuer
1,kauf,H000018,F000007,17.62346687263291,7,haushaltskonsum
1,steuer,H000018,STAAT,1.9385813559896201,7,Umsatzsteuer
1,import,H000018,AUSLAND,14.249990276796998,8,haushaltskonsum
1,zoll,H000018,STAAT,0.5588231481096863,8,Importzoll
1,kauf,H000018,F000016,8.450902678048035,16,haushaltskonsum
1,steuer,H000018,STAAT,0.9295992945852838,16,Umsatzsteuer
1,kauf,H000018,F000006,7.336964065992088,6,haushaltskonsum
1,steuer,H000018,STAAT,0.8070660472591297,6,Umsatzsteuer
1,kauf,H000018,F000010,5.347826498073405,10,haushaltskonsum
1,steuer,H000018,STAAT,0.5882609147880745,10,Umsatzsteuer
1,kauf,H000018,F000001,4.247552120530772,1,haushaltskonsum
1,steuer,H000018,STAAT,0.4672307332583849,1,Umsatzsteuer
1,kauf,H000018,F000012,3.2261630861652058,12,haushaltskonsum
1,steuer,H000018,STAAT,0.35487793947817264,12,Umsatzsteuer
1,kauf,H000018,F000009,2.4647199569410785,9,haushaltskonsum
1,steuer,H000018,STAAT,0.27111919526351863,9,Umsatzsteuer
1,import,H000019,AUSLAND,242.5687982225908,19,haushaltskonsum
1,zoll,H000019,STAAT,9.512501891081993,19,Importzoll
1,kauf,H000019,F000018,71.46639567194153,18,haushaltskonsum
1,steuer,H000019,STAAT,7.861303523913568,18,Umsatzsteuer
1,kauf,H000019,F000017,47.22333960731506,17,haushaltskonsum
1,steuer,H000019,STAAT,5.194567356804657,17,Umsatzsteuer
1,kauf,H000019,F000013,3.491411790270049,13,haushaltskonsum
1,steuer,H000019,STAAT,0.3840552969297054,13,Umsatzsteuer
1,import,H000019,AUSLAND,33.886205689424195,13,haushaltskonsum
1,zoll,H000019,STAAT,1.3288708113499683,13,Importzoll
1,import,H000019,AUSLAND,14.002676215008549,8,haushaltskonsum
1,zoll,H000019,STAAT,0.5491245574513157,8,Importzoll
1,kauf,H000019,F000007,12.89162752506882,7,haushaltskonsum
1,steuer,H000019,STAAT,1.4180790277575703,7,Umsatzsteuer
1,kauf,H000019,F000016,11.449113660810388,16,haushaltskonsum
1,steuer,H000019,STAAT,1.2594025026891427,16,Umsatzsteuer
1,kauf,H000019,F000010,7.555827592486341,10,haushaltskonsum
1,steuer,H000019,STAAT,0.8311410351734975,10,Umsatzsteuer
1,kauf,H000019,F000006,6.346885986702929,6,haushaltskonsum
1,steuer,H000019,STAAT,0.6981574585373221,6,Umsatzsteuer
1,kauf,H000019,F000001,6.2426100434357314,1,haushaltskonsum
1,steuer,H000019,STAAT,0.6866871047779305,1,Umsatzsteuer
1,kauf,H000019,F000012,4.384769458251689,12,haushaltskonsum
1,steuer,H000019,STAAT,0.48232464040768586,12,Umsatzsteuer
1,kauf,H000019,F000009,3.3447926696907078,9,haushaltskonsum
1,steuer,H000019,STAAT,0.36792719366597787,9,Umsatzsteuer
1,import,H000020,AUSLAND,149.9934964783446,19,haushaltskonsum
1,zoll,H000020,STAAT,5.882097901111554,19,Importzoll
1,kauf,H000020,F000018,48.80104201202444,18,haushaltskonsum
1,steuer,H000020,STAAT,5.368114621322689,18,Umsatzsteuer
1,kauf,H000020,F000017,30.93117432858095,17,haushaltskonsum
1,steuer,H000020,STAAT,3.4024291761439045,17,Umsatzsteuer
1,import,H000020,AUSLAND,26.704565073192317,13,haushaltskonsum
1,zoll,H000020,STAAT,1.0472378460075418,13,Importzoll
1,kauf,H000020,F000007,15.909471770172779,7,haushaltskonsum
1,steuer,H000020,STAAT,1.7500418947190057,7,Umsatzsteuer
1,import,H000020,AUSLAND,12.84656670410389,8,haushaltskonsum
1,zoll,H000020,STAAT,0.5037869295727015,8,Importzoll
1,kauf,H000020,F000016,7.608305978580228,16,haushaltskonsum
1,steuer,H000020,STAAT,0.8369136576438251,16,Umsatzsteuer
1,kauf,H000020,F000006,6.603595469322989,6,haushaltskonsum
1,steuer,H000020,STAAT,0.7263955016255288,6,Umsatzsteuer
1,kauf,H000020,F000010,4.808506522033972,10,haushaltskonsum
1,steuer,H000020,STAAT,0.5289357174237369,10,Umsatzsteuer
1,kauf,H000020,F000001,4.313818753378041,1,haushaltskonsum
1,steuer,H000020,STAAT,0.47452006287158455,1,Umsatzsteuer
1,kauf,H000020,F000012,2.8874862987879792,12,haushaltskonsum
1,steuer,H000020,STAAT,0.31762349286667774,12,Umsatzsteuer
1,kauf,H000020,F000009,2.2053484303396806,9,haushaltskonsum
1,steuer,H000020,STAAT,0.24258832733736488,9,Umsatzsteuer
1,import,H000021,AUSLAND,218.86966537383847,19,haushaltskonsum
1,zoll,H000021,STAAT,8.58312413230739,19,Importzoll
1,kauf,H000021,F000018,62.6156355513822,18,haushaltskonsum
1,steuer,H000021,STAAT,6.8877199106520415,18,Umsatzsteuer
1,kauf,H000021,F000017,47.05076354900723,17,haushaltskonsum
1,steuer,H000021,STAAT,5.175583990390796,17,Umsatzsteuer
1,import,H000021,AUSLAND,38.12294255915162,13,haushaltskonsum
1,zoll,H000021,STAAT,1.495017355260848,13,Importzoll
1,import,H000021,AUSLAND,16.600105451794843,8,haushaltskonsum
1,zoll,H000021,STAAT,0.6509845275213664,8,Importzoll
1,kauf,H000021,F000007,16.426849875881064,7,haushaltskonsum
1,steuer,H000021,STAAT,1.806953486346917,7,Umsatzsteuer
1,kauf,H000021,F000016,11.07017030100564,16,haushaltskonsum
1,steuer,H000021,STAAT,1.2177187331106203,16,Umsatzsteuer
1,kauf,H000021,F000006,7.7948533539686,6,haushaltskonsum
1,steuer,H000021,STAAT,0.857433868936546,6,Umsatzsteuer
1,kauf,H000021,F000010,7.023438008039482,10,haushaltskonsum
1,steuer,H000021,STAAT,0.7725781808843429,10,Umsatzsteuer
1,kauf,H000021,F000001,5.9953698763123455,1,haushaltskonsum
1,steuer,H000021,STAAT,0.659490686394358,1,Umsatzsteuer
1,kauf,H000021,F000012,4.208641534188289,12,haushaltskonsum
1,steuer,H000021,STAAT,0.46295056876071183,12,Umsatzsteuer
1,kauf,H000021,F000009,3.210445502160061,9,haushaltskonsum
1,steuer,H000021,STAAT,0.35314900523760673,9,Umsatzsteuer
1,import,H000022,AUSLAND,231.8008219492122,19,haushaltskonsum
1,zoll,H000022,STAAT,9.09022831173381,19,Importzoll
1,kauf,H000022,F000017,83.06207072320396,17,haushaltskonsum
1,steuer,H000022,STAAT,9.136827779552435,17,Umsatzsteuer
1,kauf,H000022,F000018,66.22629924793033,18,haushaltskonsum
1,steuer,H000022,STAAT,7.2848929172723365,18,Umsatzsteuer
1,import,H000022,AUSLAND,42.96209536376916,13,haushaltskonsum
1,zoll,H000022,STAAT,1.6847880534811435,13,Importzoll
1,kauf,H000022,F000007,26.78769063943912,7,haushaltskonsum
1,steuer,H000022,STAAT,2.946645970338303,7,Umsatzsteuer
1,import,H000022,AUSLAND,21.36424833704722,8,haushaltskonsum
1,zoll,H000022,STAAT,0.8378136602763615,8,Importzoll
1,kauf,H000022,F000016,12.2376413186952,16,haushaltskonsum
1,steuer,H000022,STAAT,1.346140545056472,16,Umsatzsteuer
1,kauf,H000022,F000006,11.022921571966597,6,haushaltskonsum
1,steuer,H000022,STAAT,1.2125213729163258,6,Umsatzsteuer
1,kauf,H000022,F000010,7.736965241055224,10,haushaltskonsum
1,steuer,H000022,STAAT,0.8510661765160746,10,Umsatzsteuer
1,kauf,H000022,F000001,4.728327358199406,1,haushaltskonsum
1,steuer,H000022,STAAT,0.5201160094019347,1,Umsatzsteuer
1,kauf,H000022,F000012,4.700506157719144,12,haushaltskonsum
1,steuer,H000022,STAAT,0.5170556773491058,12,Umsatzsteuer
1,kauf,H000022,F000009,3.5917313445293755,9,haushaltskonsum
1,steuer,H000022,STAAT,0.3950904478982313,9,Umsatzsteuer
1,import,H000023,AUSLAND,137.68258767039444,19,haushaltskonsum
1,zoll,H000023,STAAT,5.39931716354488,19,Importzoll
1,kauf,H000023,F000017,49.168215271800015,17,haushaltskonsum
1,steuer,H000023,STAAT,5.4085036798980015,17,Umsatzsteuer
1,kauf,H000023,F000018,38.97008876563867,18,haushaltskonsum
1,steuer,H000023,STAAT,4.286709764220254,18,Umsatzsteuer
1,import,H000023,AUSLAND,25.696787012258792,13,haushaltskonsum
1,zoll,H000023,STAAT,1.0077171377356389,13,Importzoll
1,import,H000023,AUSLAND,11.510380997076407,8,haushaltskonsum
1,zoll,H000023,STAAT,0.45138749008142776,8,Importzoll
1,kauf,H000023,F000007,11.504014238884082,7,haushaltskonsum
1,steuer,H000023,STAAT,1.2654415662772491,7,Umsatzsteuer
1,kauf,H000023,F000016,7.4650509266850325,16,haushaltskonsum
